LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1671000969.202488,77645.000,4890,1,TH,1,100,24.198
1671000969.335987,77777.000,4904,1,TH,1,100,24.219
1671000969.469486,77909.000,4912,1,TH,1,100,24.219
1671000969.600963,78039.000,4920,1,TH,1,100,24.177
1671000969.734462,78171.000,4930,1,TH,1,100,24.177
1671000969.867961,78303.000,4944,1,TH,1,100,24.179
1671000970.001461,78435.000,4951,1,TH,1,100,24.179
1671000970.134960,78567.000,4959,1,TH,1,100,24.161
1671000970.266436,78697.000,4976,1,TH,1,100,24.161
1671000970.399935,78829.000,4983,1,TH,1,100,24.206
1671000970.533435,78961.000,4991,1,TH,1,100,24.206
1671000970.666934,79093.000,5007,1,TH,1,100,24.180
1671000970.799422,79224.000,5014,1,TH,1,100,24.179
1671000970.931910,79355.000,5023,1,TH,1,100,24.213
1671000971.063386,79485.000,5030,1,TH,1,100,24.213
1671000971.196886,79617.000,5044,1,TH,1,100,24.166
1671000971.330385,79749.000,5052,1,TH,1,100,24.166
1671000971.463884,79881.000,5059,1,TH,1,100,24.195
1671000971.597383,80013.000,5075,1,TH,1,100,24.188
1671000971.729871,80144.000,5083,1,TH,1,100,24.169
1671000971.863370,80276.000,5090,1,TH,1,100,24.169
1671000971.996870,80408.000,5104,1,TH,1,100,24.135
1671000972.130369,80540.000,5117,1,TH,1,100,24.135
1671000972.262857,80671.000,5125,1,TH,1,100,24.180
1671000972.395345,80802.000,5133,1,TH,1,100,24.180
1671000972.528844,80934.000,5147,1,TH,1,100,24.246
1671000972.662343,81066.000,5156,1,TH,1,100,24.246
1671000972.795843,81198.000,5164,1,TH,1,100,24.185
1671000972.929342,81330.000,5178,1,TH,1,100,24.185
1671000973.062841,81462.000,5185,1,TH,1,100,24.219
1671000973.194318,81592.000,5193,1,TH,1,100,24.219
1671000973.327817,81724.000,5201,1,TH,1,100,24.269
1671000973.461316,81856.000,5214,1,TH,1,100,24.269
1671000973.594815,81988.000,5223,1,TH,1,100,24.251
1671000973.726292,82118.000,5232,1,TH,1,100,24.251
1671000973.859791,82250.000,5246,1,TH,1,100,24.214
1671000973.993290,82382.000,5254,1,TH,1,100,24.214
1671000974.126790,82514.000,5261,1,TH,1,100,24.267
1671000974.260289,82646.000,5275,1,TH,1,100,24.267
1671000974.392777,82777.000,5283,1,TH,1,100,24.277
1671000974.526276,82909.000,5290,1,TH,1,100,24.277
1671000974.657753,83039.000,5301,1,TH,1,100,24.261
1671000974.791252,83171.000,5314,1,TH,1,100,24.261
1671000974.924751,83303.000,5322,1,TH,1,100,24.298
1671000975.058250,83435.000,5330,1,TH,1,100,24.299
1671000975.189727,83565.000,5344,1,TH,1,100,24.332
1671000975.323226,83697.000,5351,1,TH,1,100,24.332
1671000975.456725,83829.000,5359,1,TH,1,100,24.324
1671000975.590225,83961.000,5375,1,TH,1,100,24.324
1671000975.723724,84093.000,5382,1,TH,1,100,24.170
1671000975.855200,84223.000,5390,1,TH,1,100,24.170
1671000975.988700,84355.000,5398,1,TH,1,100,24.225
1671000976.122199,84487.000,5411,1,TH,1,100,24.225
1671000976.255698,84619.000,5420,1,TH,1,100,24.340
1671000976.389197,84751.000,5427,1,TH,1,100,24.340
1671000976.522696,84883.000,5441,1,TH,1,100,24.348
1671000976.655185,85014.000,5451,1,TH,1,100,24.348
1671000976.788684,85146.000,5458,1,TH,1,100,24.241
1671000976.922183,85278.000,5472,1,TH,1,100,24.233
1671000977.055682,85410.000,5480,1,TH,1,100,24.325
1671000977.189182,85542.000,5487,1,TH,1,100,24.325
1671000977.320658,85672.000,5501,1,TH,1,100,24.181
1671000977.454157,85804.000,5508,1,TH,1,100,24.188
1671000977.587656,85936.000,5517,1,TH,1,100,24.348
1671000977.721156,86068.000,5526,1,TH,1,100,24.348
1671000977.854655,86200.000,5540,1,TH,1,100,24.267
1671000977.988154,86332.000,5548,1,TH,1,100,24.260
1671000978.119631,86462.000,5555,1,TH,1,100,24.273
1671000978.253130,86594.000,5569,1,TH,1,100,24.273
1671000978.386629,86726.000,5577,1,TH,1,100,24.252
1671000978.520128,86858.000,5584,1,TH,1,100,24.252
1671000978.653628,86990.000,5600,1,TH,1,100,24.325
1671000978.785104,87120.000,5608,1,TH,1,100,24.325
1671000978.918604,87252.000,5616,1,TH,1,100,24.309
1671000979.052103,87384.000,5624,1,TH,1,100,24.309
1671000979.185602,87516.000,5638,1,TH,1,100,24.336
1671000979.318090,87647.000,5645,1,TH,1,100,24.336
1671000979.450578,87778.000,5653,1,TH,1,100,24.260
1671000979.582054,87908.000,5661,1,TH,1,100,24.260
1671000979.715554,88040.000,5676,1,TH,1,100,24.270
1671000979.849053,88172.000,5684,1,TH,1,100,24.270
1671000979.982552,88304.000,5692,1,TH,1,100,24.288
1671000980.116051,88436.000,5705,1,TH,1,100,24.288
1671000980.247528,88566.000,5714,1,TH,1,100,24.398
1671000980.381027,88698.000,5721,1,TH,1,100,24.399
1671000980.514526,88830.000,5735,1,TH,1,100,24.226
1671000980.648026,88962.000,5745,1,TH,1,100,24.225
1671000980.780514,89093.000,5752,1,TH,1,100,24.338
1671000980.913002,89224.000,5766,1,TH,1,100,24.338
1671000981.046501,89356.000,5774,1,TH,1,100,24.341
1671000981.180000,89488.000,5781,1,TH,1,100,24.341
1671000981.313499,89620.000,5793,1,TH,1,100,24.318
1671000981.446998,89752.000,5800,1,TH,1,100,24.317
1671000981.580498,89884.000,5816,1,TH,1,100,24.305
1671000981.712986,90015.000,5824,1,TH,1,100,24.305
1671000981.846485,90147.000,5831,1,TH,1,100,24.284
1671000981.979984,90279.000,5845,1,TH,1,100,24.284
1671000982.113483,90411.000,5853,1,TH,1,100,24.323
1671000982.245971,90542.000,5861,1,TH,1,100,24.315
1671000982.378459,90673.000,5874,1,TH,1,100,24.284
1671000982.511958,90805.000,5887,1,TH,1,100,24.284
1671000982.645458,90937.000,5897,1,TH,1,100,24.294
1671000982.778957,91069.000,5910,1,TH,1,100,24.294
1671000982.910433,91199.000,5919,1,TH,1,100,24.344
1671000983.043933,91331.000,5926,1,TH,1,100,24.344
1671000983.175409,91461.000,5934,1,TH,1,100,24.274
1671000983.308908,91593.000,5948,1,TH,1,100,24.273
1671000983.442408,91725.000,5955,1,TH,1,100,24.326
1671000983.575907,91857.000,5964,1,TH,1,100,24.326
1671000983.707383,91987.000,5979,1,TH,1,100,24.430
1671000983.840883,92119.000,5986,1,TH,1,100,24.431
1671000983.974382,92251.000,5995,1,TH,1,100,24.303
1671000984.107881,92383.000,6008,1,TH,1,100,24.302
1671000984.241380,92515.000,6016,1,TH,1,100,24.360
1671000984.372857,92645.000,6024,1,TH,1,100,24.360
1671000984.506356,92777.000,6031,1,TH,1,100,24.371
1671000984.639855,92909.000,6047,1,TH,1,100,24.371
1671000984.773355,93041.000,6055,1,TH,1,100,24.389
1671000984.906854,93173.000,6063,1,TH,1,100,24.389
1671000985.040353,93305.000,6076,1,TH,1,100,24.376
1671000985.171830,93435.000,6084,1,TH,1,100,24.376
1671000985.306340,93568.000,6092,1,TH,1,100,24.324
1671000985.439840,93700.000,6105,1,TH,1,100,24.323
1671000985.573339,93832.000,6116,1,TH,1,100,24.371
1671000985.706838,93964.000,6123,1,TH,1,100,24.371
1671000985.838315,94094.000,6131,1,TH,1,100,24.355
1671000985.971814,94226.000,6145,1,TH,1,100,24.355
1671000986.105313,94358.000,6152,1,TH,1,100,24.376
1671000986.238812,94490.000,6161,1,TH,1,100,24.376
1671000986.372312,94622.000,6174,1,TH,1,100,24.475
1671000986.504800,94753.000,6181,1,TH,1,100,24.475
1671000986.637287,94884.000,6192,1,TH,1,100,24.376
1671000986.770787,95016.000,6199,1,TH,1,100,24.376
1671000986.904286,95148.000,6213,1,TH,1,100,24.457
1671000987.037785,95280.000,6221,1,TH,1,100,24.457
1671000987.171284,95412.000,6228,1,TH,1,100,24.402
1671000987.302761,95542.000,6242,1,TH,1,100,24.395
1671000987.436260,95674.000,6250,1,TH,1,100,24.358
1671000987.569759,95806.000,6258,1,TH,1,100,24.365
1671000987.703259,95938.000,6273,1,TH,1,100,24.472
1671000987.836758,96070.000,6281,1,TH,1,100,24.465
1671000987.968235,96200.000,6289,1,TH,1,100,24.429
1671000988.101734,96332.000,6302,1,TH,1,100,24.436
1671000988.235233,96464.000,6311,1,TH,1,100,24.324
1671000988.368732,96596.000,6318,1,TH,1,100,24.316
1671000988.502232,96728.000,6332,1,TH,1,100,24.402
1671000988.635731,96860.000,6342,1,TH,1,100,24.402
1671000988.767207,96990.000,6349,1,TH,1,100,24.413
1671000988.900707,97122.000,6357,1,TH,1,100,24.413
1671000989.034206,97254.000,6371,1,TH,1,100,24.429
1671000989.167705,97386.000,6378,1,TH,1,100,24.429
1671000989.300193,97517.000,6387,1,TH,1,100,24.505
1671000989.432681,97648.000,6400,1,TH,1,100,24.505
1671000989.566180,97780.000,6408,1,TH,1,100,24.340
1671000989.699679,97912.000,6418,1,TH,1,100,24.340
1671000989.833179,98044.000,6432,1,TH,1,100,24.377
1671000989.966678,98176.000,6439,1,TH,1,100,24.377
1671000990.100177,98308.000,6447,1,TH,1,100,24.288
1671000990.231654,98438.000,6461,1,TH,1,100,24.287
1671000990.365153,98570.000,6468,1,TH,1,100,24.455
1671000990.498652,98702.000,6476,1,TH,1,100,24.455
1671000990.632151,98834.000,6486,1,TH,1,100,24.392
1671000990.764639,98965.000,6499,1,TH,1,100,24.392
1671000990.897127,99096.000,6508,1,TH,1,100,24.392
1671000991.030626,99228.000,6515,1,TH,1,100,24.392
1671000991.164126,99360.000,6529,1,TH,1,100,24.382
1671000991.297625,99492.000,6537,1,TH,1,100,24.382
1671000991.429101,99622.000,6544,1,TH,1,100,24.398
1671000991.562601,99754.000,6560,1,TH,1,100,24.398
1671000991.695089,99885.000,6568,1,TH,1,100,24.450
1671000991.828588,100017.000,6575,1,TH,1,100,24.450
1671000991.962087,100149.000,6584,1,TH,1,100,24.440
1671000992.095586,100281.000,6597,1,TH,1,100,24.440
1671000992.228074,100412.000,6605,1,TH,1,100,24.476
1671000992.360562,100543.000,6616,1,TH,1,100,24.476
1671000992.494061,100675.000,6630,1,TH,1,100,24.523
1671000992.627561,100807.000,6639,1,TH,1,100,24.516
1671000992.761060,100939.000,6647,1,TH,1,100,24.482
1671000992.892536,101069.000,6660,1,TH,1,100,24.482
1671000993.026036,101201.000,6673,1,TH,1,100,24.446
1671000993.159535,101333.000,6681,1,TH,1,100,24.453
1671000993.293034,101465.000,6689,1,TH,1,100,24.403
1671000993.426533,101597.000,6702,1,TH,1,100,24.395
1671000993.560033,101729.000,6711,1,TH,1,100,24.424
1671000993.691509,101859.000,6720,1,TH,1,100,24.424
1671000993.825008,101991.000,6734,1,TH,1,100,24.534
1671000993.958508,102123.000,6742,1,TH,1,100,24.534
1671000994.092007,102255.000,6749,1,TH,1,100,24.451
1671000994.225506,102387.000,6757,1,TH,1,100,24.451
1671000994.356983,102517.000,6771,1,TH,1,100,24.490
1671000994.490482,102649.000,6778,1,TH,1,100,24.490
1671000994.623981,102781.000,6789,1,TH,1,100,24.469
1671000994.757480,102913.000,6802,1,TH,1,100,24.469
1671000994.890980,103045.000,6810,1,TH,1,100,24.448
1671000995.023468,103176.000,6818,1,TH,1,100,24.448
1671000995.154944,103306.000,6832,1,TH,1,100,24.396
1671000995.288443,103438.000,6839,1,TH,1,100,24.395
1671000995.421942,103570.000,6847,1,TH,1,100,24.430
1671000995.555442,103702.000,6863,1,TH,1,100,24.430
1671000995.688941,103834.000,6870,1,TH,1,100,24.445
1671000995.820418,103964.000,6878,1,TH,1,100,24.445
1671000995.953917,104096.000,6886,1,TH,1,100,24.498
1671000996.087416,104228.000,6899,1,TH,1,100,24.498
1671000996.220915,104360.000,6908,1,TH,1,100,24.414
1671000996.354415,104492.000,6915,1,TH,1,100,24.414
1671000996.485891,104622.000,6929,1,TH,1,100,24.492
1671000996.619390,104754.000,6939,1,TH,1,100,24.493
1671000996.752890,104886.000,6946,1,TH,1,100,24.516
1671000996.886389,105018.000,6960,1,TH,1,100,24.516
1671000997.019888,105150.000,6968,1,TH,1,100,24.485
1671000997.153387,105282.000,6975,1,TH,1,100,24.485
1671000997.284864,105412.000,6984,1,TH,1,100,24.589
1671000997.418363,105544.000,6997,1,TH,1,100,24.590
1671000997.551862,105676.000,7005,1,TH,1,100,24.530
1671000997.685362,105808.000,7015,1,TH,1,100,24.530
1671000997.818861,105940.000,7029,1,TH,1,100,24.456
1671000997.950337,106070.000,7042,1,TH,1,100,24.449
1671000998.083837,106202.000,7049,1,TH,1,100,24.501
1671000998.217336,106334.000,7058,1,TH,1,100,24.501
1671000998.350835,106466.000,7065,1,TH,1,100,24.556
1671000998.483323,106597.000,7079,1,TH,1,100,24.556
1671000998.617834,106730.000,7089,1,TH,1,100,24.493
1671000998.749310,106860.000,7096,1,TH,1,100,24.493
1671000998.882809,106992.000,7110,1,TH,1,100,24.402
1671000999.016309,107124.000,7118,1,TH,1,100,24.401
1671000999.149808,107256.000,7125,1,TH,1,100,24.514
1671000999.282296,107387.000,7134,1,TH,1,100,24.514
1671000999.414784,107518.000,7147,1,TH,1,100,24.509
1671000999.548283,107650.000,7155,1,TH,1,100,24.509
1671000999.681782,107782.000,7165,1,TH,1,100,24.441
1671000999.815281,107914.000,7179,1,TH,1,100,24.441
1671000999.947769,108045.000,7186,1,TH,1,100,24.480
1671001000.081269,108177.000,7194,1,TH,1,100,24.480
1671001000.214768,108309.000,7208,1,TH,1,100,24.506
1671001000.348267,108441.000,7215,1,TH,1,100,24.506
1671001000.481766,108573.000,7223,1,TH,1,100,24.460
1671001000.615266,108705.000,7233,1,TH,1,100,24.459
1671001000.747754,108836.000,7246,1,TH,1,100,24.509
1671001000.880241,108967.000,7255,1,TH,1,100,24.509
1671001001.013741,109099.000,7262,1,TH,1,100,24.436
1671001001.147240,109231.000,7276,1,TH,1,100,24.436
1671001001.280739,109363.000,7284,1,TH,1,100,24.514
1671001001.412216,109493.000,7291,1,TH,1,100,24.514
1671001001.545715,109625.000,7307,1,TH,1,100,24.514
1671001001.679214,109757.000,7315,1,TH,1,100,24.514
1671001001.812713,109889.000,7322,1,TH,1,100,24.444
1671001001.946213,110021.000,7331,1,TH,1,100,24.444
1671001002.079712,110153.000,7344,1,TH,1,100,24.598
1671001002.212200,110284.000,7352,1,TH,1,100,24.598
1671001002.344688,110415.000,7360,1,TH,1,100,24.556
1671001002.478187,110547.000,7374,1,TH,1,100,24.556
1671001002.611686,110679.000,7383,1,TH,1,100,24.533
1671001002.745185,110811.000,7391,1,TH,1,100,24.533
1671001002.876662,110941.000,7405,1,TH,1,100,24.546
1671001003.010161,111073.000,7412,1,TH,1,100,24.546
1671001003.143661,111205.000,7420,1,TH,1,100,24.436
1671001003.277160,111337.000,7439,1,TH,1,100,24.436
1671001003.410659,111469.000,7449,1,TH,1,100,24.559
1671001003.542135,111599.000,7458,1,TH,1,100,24.559
1671001003.673612,111729.000,7467,1,TH,1,100,24.575
1671001003.807111,111861.000,7481,1,TH,1,100,24.575
1671001003.940611,111993.000,7489,1,TH,1,100,24.514
1671001004.074110,112125.000,7496,1,TH,1,100,24.514
1671001004.207609,112257.000,7510,1,TH,1,100,24.507
1671001004.339086,112387.000,7518,1,TH,1,100,24.507
1671001004.472585,112519.000,7525,1,TH,1,100,24.535
1671001004.606084,112651.000,7541,1,TH,1,100,24.528
1671001004.739583,112783.000,7549,1,TH,1,100,24.458
1671001004.873083,112915.000,7557,1,TH,1,100,24.457
1671001005.005570,113046.000,7565,1,TH,1,100,24.596
1671001005.139070,113178.000,7579,1,TH,1,100,24.596
1671001005.272569,113310.000,7586,1,TH,1,100,24.531
1671001005.406068,113442.000,7594,1,TH,1,100,24.538
1671001005.539567,113574.000,7610,1,TH,1,100,24.627
1671001005.673067,113706.000,7617,1,TH,1,100,24.620
1671001005.804543,113836.000,7625,1,TH,1,100,24.567
1671001005.938043,113968.000,7639,1,TH,1,100,24.567
1671001006.071542,114100.000,7646,1,TH,1,100,24.471
1671001006.205041,114232.000,7655,1,TH,1,100,24.471
1671001006.338540,114364.000,7668,1,TH,1,100,24.499
1671001006.470017,114494.000,7676,1,TH,1,100,24.499
1671001006.603516,114626.000,7686,1,TH,1,100,24.466
1671001006.737015,114758.000,7693,1,TH,1,100,24.465
1671001006.870515,114890.000,7707,1,TH,1,100,24.539
1671001007.003002,115021.000,7715,1,TH,1,100,24.539
1671001007.136502,115153.000,7722,1,TH,1,100,24.601
1671001007.267978,115283.000,7736,1,TH,1,100,24.602
1671001007.401478,115415.000,7744,1,TH,1,100,24.492
1671001007.534977,115547.000,7752,1,TH,1,100,24.492
1671001007.668476,115679.000,7762,1,TH,1,100,24.572
1671001007.801975,115811.000,7776,1,TH,1,100,24.573
1671001007.933452,115941.000,7783,1,TH,1,100,24.596
1671001008.066951,116073.000,7791,1,TH,1,100,24.596
1671001008.200450,116205.000,7805,1,TH,1,100,24.617
1671001008.333950,116337.000,7817,1,TH,1,100,24.617
1671001008.465426,116467.000,7826,1,TH,1,100,24.622
1671001008.598925,116599.000,7835,1,TH,1,100,24.622
1671001008.732424,116731.000,7843,1,TH,1,100,24.562
1671001008.865924,116863.000,7857,1,TH,1,100,24.562
1671001008.999423,116995.000,7864,1,TH,1,100,24.581
1671001009.132922,117127.000,7872,1,TH,1,100,24.581
1671001009.265410,117258.000,7886,1,TH,1,100,24.570
1671001009.397898,117389.000,7893,1,TH,1,100,24.570
1671001009.531397,117521.000,7902,1,TH,1,100,24.638
1671001009.664896,117653.000,7911,1,TH,1,100,24.638
1671001009.798396,117785.000,7925,1,TH,1,100,24.643
1671001009.930884,117916.000,7933,1,TH,1,100,24.636
1671001010.064383,118048.000,7940,1,TH,1,100,24.633
1671001010.197882,118180.000,7954,1,TH,1,100,24.641
1671001010.331382,118312.000,7962,1,TH,1,100,24.589
1671001010.464881,118444.000,7969,1,TH,1,100,24.589
1671001010.598380,118576.000,7985,1,TH,1,100,24.622
1671001010.730868,118707.000,7993,1,TH,1,100,24.622
1671001010.863356,118838.000,8001,1,TH,1,100,24.604
1671001010.996855,118970.000,8009,1,TH,1,100,24.597
1671001011.130354,119102.000,8023,1,TH,1,100,24.584
1671001011.263854,119234.000,8030,1,TH,1,100,24.584
1671001011.395330,119364.000,8038,1,TH,1,100,24.542
1671001011.528829,119496.000,8054,1,TH,1,100,24.542
1671001011.662328,119628.000,8061,1,TH,1,100,24.544
1671001011.795828,119760.000,8069,1,TH,1,100,24.544
1671001011.930338,119893.000,8083,1,TH,1,100,24.664
1671001012.061815,120023.000,8090,1,TH,1,100,24.665
1671001012.194303,120154.000,8099,1,TH,1,100,24.626
1671001012.326791,120285.000,8106,1,TH,1,100,24.626
1671001012.460290,120417.000,8120,1,TH,1,100,24.613
1671001012.593789,120549.000,8130,1,TH,1,100,24.613
1671001012.727288,120681.000,8137,1,TH,1,100,24.571
1671001012.858765,120811.000,8151,1,TH,1,100,24.571
1671001012.992264,120943.000,8159,1,TH,1,100,24.571
1671001013.125763,121075.000,8166,1,TH,1,100,24.571
1671001013.259263,121207.000,8180,1,TH,1,100,24.484
1671001013.392762,121339.000,8188,1,TH,1,100,24.484
1671001013.525250,121470.000,8202,2,TH,1,100,24.641
1671001013.657738,121601.000,8202,2,TH,1,100,24.641
1671001013.791237,121733.000,8218,1,TH,1,100,24.693
1671001013.924736,121865.000,8225,1,TH,1,100,24.694
1671001014.058235,121997.000,8233,1,TH,1,100,24.623
1671001014.191735,122129.000,8247,1,TH,1,100,24.623
1671001014.323211,122259.000,8257,1,TH,1,100,24.628
1671001014.456711,122391.000,8265,1,TH,1,100,24.628
1671001014.590210,122523.000,8275,1,TH,1,100,24.634
1671001014.723709,122655.000,8288,1,TH,1,100,24.634
1671001014.857208,122787.000,8297,1,TH,1,100,24.602
1671001014.989696,122918.000,8304,1,TH,1,100,24.602
1671001015.123195,123050.000,8312,1,TH,1,100,24.694
1671001015.257706,123183.000,8326,1,TH,1,100,24.694
1671001015.391205,123315.000,8333,1,TH,1,100,24.553
1671001015.523693,123446.000,8342,1,TH,1,100,24.553
1671001015.656181,123577.000,8357,1,TH,1,100,24.633
1671001015.787657,123707.000,8364,1,TH,1,100,24.634
1671001015.921157,123839.000,8373,1,TH,1,100,24.644
1671001016.054656,123971.000,8386,1,TH,1,100,24.644
1671001016.188155,124103.000,8394,1,TH,1,100,24.613
1671001016.321655,124235.000,8402,1,TH,1,100,24.613
1671001016.453131,124365.000,8409,1,TH,1,100,24.597
1671001016.586630,124497.000,8425,1,TH,1,100,24.597
1671001016.720130,124629.000,8433,1,TH,1,100,24.691
1671001016.853629,124761.000,8441,1,TH,1,100,24.691
1671001016.985106,124891.000,8454,1,TH,1,100,24.655
1671001017.118605,125023.000,8462,1,TH,1,100,24.655
1671001017.252104,125155.000,8470,1,TH,1,100,24.634
1671001017.385603,125287.000,8483,1,TH,1,100,24.626
1671001017.519102,125419.000,8492,1,TH,1,100,24.645
1671001017.652602,125551.000,8501,1,TH,1,100,24.645
1671001017.786101,125683.000,8515,1,TH,1,100,24.603
1671001017.917578,125813.000,8523,1,TH,1,100,24.603
1671001018.051077,125945.000,8530,1,TH,1,100,24.710
1671001018.184576,126077.000,8539,1,TH,1,100,24.710
1671001018.318075,126209.000,8552,1,TH,1,100,24.640
1671001018.449552,126339.000,8559,1,TH,1,100,24.640
1671001018.584062,126472.000,8570,1,TH,1,100,24.692
1671001018.717561,126604.000,8589,2,TH,1,100,24.692
1671001018.851061,126736.000,8589,2,TH,1,100,24.613
1671001018.984560,126868.000,8597,1,TH,1,100,24.613
1671001019.118059,127000.000,8611,1,TH,1,100,24.572
1671001019.250547,127131.000,8618,1,TH,1,100,24.572
1671001019.383035,127262.000,8626,1,TH,1,100,24.616
1671001019.516534,127394.000,8642,1,TH,1,100,24.616
1671001019.650033,127526.000,8649,1,TH,1,100,24.606
1671001019.783533,127658.000,8657,1,TH,1,100,24.606
1671001019.916021,127789.000,8665,1,TH,1,100,24.605
1671001020.049520,127921.000,8678,1,TH,1,100,24.605
1671001020.183019,128053.000,8687,1,TH,1,100,24.634
1671001020.316519,128185.000,8694,1,TH,1,100,24.634
1671001020.450018,128317.000,8708,1,TH,1,100,24.723
1671001020.581494,128447.000,8718,1,TH,1,100,24.723
1671001020.714993,128579.000,8725,1,TH,1,100,24.614
1671001020.847481,128710.000,8734,1,TH,1,100,24.613
1671001020.980981,128842.000,8747,1,TH,1,100,24.676
1671001021.114480,128974.000,8754,1,TH,1,100,24.676
1671001021.247979,129106.000,8763,1,TH,1,100,24.561
1671001021.379456,129236.000,8776,1,TH,1,100,24.561
1671001021.512955,129368.000,8784,1,TH,1,100,24.624
1671001021.646454,129500.000,8794,1,TH,1,100,24.624
1671001021.779953,129632.000,8808,1,TH,1,100,24.733
1671001021.914464,129765.000,8815,1,TH,1,100,24.734
1671001022.045941,129895.000,8823,1,TH,1,100,24.637
1671001022.179440,130027.000,8831,1,TH,1,100,24.637
1671001022.312939,130159.000,8844,1,TH,1,100,24.556
1671001022.446438,130291.000,8852,1,TH,1,100,24.549
1671001022.579937,130423.000,8862,1,TH,1,100,24.635
1671001022.713437,130555.000,8875,1,TH,1,100,24.642
1671001022.844913,130685.000,8884,1,TH,1,100,24.695
1671001022.978413,130817.000,8891,1,TH,1,100,24.687
1671001023.111912,130949.000,8905,1,TH,1,100,24.633
1671001023.245411,131081.000,8913,1,TH,1,100,24.640
1671001023.378910,131213.000,8920,1,TH,1,100,24.655
1671001023.510387,131343.000,8929,1,TH,1,100,24.655
1671001023.643886,131475.000,8944,1,TH,1,100,24.715
1671001023.777385,131607.000,8951,1,TH,1,100,24.708
1671001023.910885,131739.000,8960,1,TH,1,100,24.713
1671001024.043373,131870.000,8978,1,TH,1,100,24.713
1671001024.175860,132001.000,8986,1,TH,1,100,24.656
1671001024.307337,132131.000,8994,1,TH,1,100,24.656
1671001024.440836,132263.000,9008,1,TH,1,100,24.604
1671001024.574335,132395.000,9017,1,TH,1,100,24.604
1671001024.707835,132527.000,9025,1,TH,1,100,24.633
1671001024.841334,132659.000,9039,1,TH,1,100,24.633
1671001024.973822,132790.000,9046,1,TH,1,100,24.716
1671001025.107321,132922.000,9054,1,TH,1,100,24.716
1671001025.240820,133054.000,9062,1,TH,1,100,24.675
1671001025.374320,133186.000,9078,1,TH,1,100,24.675
1671001025.506808,133317.000,9087,1,TH,1,100,24.609
1671001025.639295,133448.000,9096,1,TH,1,100,24.609
1671001025.772795,133580.000,9110,1,TH,1,100,24.654
1671001025.906294,133712.000,9118,1,TH,1,100,24.654
1671001026.039793,133844.000,9125,1,TH,1,100,24.724
1671001026.173292,133976.000,9139,1,TH,1,100,24.724
1671001026.306792,134108.000,9147,1,TH,1,100,24.669
1671001026.438268,134238.000,9154,1,TH,1,100,24.669
1671001026.571767,134370.000,9165,1,TH,1,100,24.638
1671001026.705267,134502.000,9178,1,TH,1,100,24.638
1671001026.838766,134634.000,9186,1,TH,1,100,24.682
1671001026.970243,134764.000,9194,1,TH,1,100,24.682
1671001027.103742,134896.000,9208,1,TH,1,100,24.724
1671001027.237241,135028.000,9215,1,TH,1,100,24.724
1671001027.370740,135160.000,9223,1,TH,1,100,24.610
1671001027.504239,135292.000,9239,1,TH,1,100,24.609
1671001027.635716,135422.000,9246,1,TH,1,100,24.664
1671001027.769215,135554.000,9254,1,TH,1,100,24.664
1671001027.900692,135684.000,9262,1,TH,1,100,24.763
